"","PlayerYear","team","name","salary","height_cm","weight_lb","school","country","DraftYear","DraftRound","DraftNum","PlusMinus","Pos","Age","Games","started","MinGames","FG","FG_att","three","three_att","two","two_att","FT","FT_att","o_reb","d_reb","t_reb","assist","steal","block","TO","fouls","ppg","infl","mvp","mip","SixthMan","dpoy","roy","nba1","nba2","nba3","rook1","rook2","def1","def2","FG_per","two_per","EFG","three_per","FT_per","TeamWins","NumYears","tmsalary","SalCap"
"2588",2006,"POR","Brian Skinner",4950000,206,265,"Baylor","USA","1998","1","22",-11.7,"PF-C",29,65,5,14.5,1.3,2.5,0,0,1.3,2.5,0.4,0.9,1.2,2.3,3.5,0.5,0.4,0.7,0.7,1.8,2.9,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.52,0.52,0.52,NA,0.4444444,21,11,60017964,49500000
"2589",2006,"IND","Jamaal Tinsley",5400000,191,185,"Iowa State","USA","2001","1","27",0.8,"PG",27,42,27,26.7,3.8,9.2,0.4,1.7,3.4,7.5,1.4,2.2,0.8,2.3,3.2,5,1.2,0.1,2.6,2.3,9.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4130435,0.4533333,0.4347826,0.2352941,0.6363636,41,11,78791779,49500000
"2590",2006,"IND","Jermaine O'Neal",16440000,211,260,"None","USA","1996","1","17",3.5,"PF",27,51,47,35.3,7.5,15.8,0.1,0.2,7.4,15.6,5.1,7.2,2,7.3,9.3,2.6,0.5,2.3,3,3.5,20.1,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4746835,0.474359,0.4778481,0.5,0.7083333,41,15,78791779,49500000
"2591",2006,"POR","Theo Ratliff",11666666,208,235,"Wyoming","USA","1995","1","18",-7.7,"C",32,55,19,23.7,2,3.4,0,0,2,3.4,1,1.5,1.6,3.5,5.1,0.5,0.3,1.6,0.9,2.6,4.9,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5882353,0.5882353,0.5882353,NA,0.6666667,21,9,60017964,49500000
"2592",2006,"CLE","Flip Murray",895248,191,197,"Shaw","USA","2002","2","41",-2.3,"SG",26,76,27,27.8,4.2,10.1,0.5,1.9,3.7,8.3,2.3,3.2,0.4,1.6,2,2.6,0.9,0.1,1.8,1.8,11.2,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4158416,0.4457831,0.4405941,0.2631579,0.71875,50,4,51303962,49500000
"2593",2006,"POR","Martell Webster",2586120,201,210,"None","USA","2005","1","6",-11.9,"SF",19,61,18,17.5,2.3,5.7,1.1,3,1.2,2.7,1,1.2,0.5,1.7,2.1,0.6,0.3,0.2,0.7,1.5,6.6,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4035088,0.4444444,0.5,0.3666667,0.8333333,21,9,60017964,49500000
"2594",2006,"OKC","Damien Wilkins",2500000,198,225,"Georgia","USA","Undrafted","Undrafted","Undrafted",-5.2,"SF",26,82,12,18.6,2.4,5.3,0.2,0.7,2.2,4.6,1.7,2,1,1.4,2.3,1.3,0.9,0.1,1,1.8,6.5,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4528302,0.4782609,0.4716981,0.2857143,0.85,35,10,49253379,49500000
"2595",2006,"BRK","Richard Jefferson",10200000,201,225,"Arizona","USA","2001","1","13",3.9,"SF",25,78,78,39.2,6.3,12.9,0.8,2.4,5.6,10.5,6,7.4,1.2,5.6,6.8,3.8,0.8,0.2,2.2,2.5,19.5,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4883721,0.5333333,0.5193798,0.3333333,0.8108108,49,17,66449350,49500000
"2596",2006,"CHI","Ben Gordon",3610200,191,200,"Connecticut","USA","2004","1","3",1.7,"SG",22,80,47,31,6.1,14.4,2.1,4.8,4,9.6,2.6,3.4,0.5,2.2,2.7,3,0.9,0.1,2.3,3,16.9,3.4,"NO","NO","YES","NO","NO","NO","NO","NO","YES","NO","NO","NO",0.4236111,0.4166667,0.4965278,0.4375,0.7647059,41,11,57166530,49500000
"2597",2006,"CHI","Kirk Hinrich",2513880,191,190,"Kansas","USA","2003","1","7",0,"PG",25,81,81,36.5,5.6,13.3,1.6,4.2,4,9.1,3.2,3.9,0.4,3.2,3.6,6.3,1.2,0.3,2.3,3.1,15.9,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4210526,0.4395604,0.481203,0.3809524,0.8205128,41,13,57166530,49500000
"2598",2006,"CHI","Chris Duhon",2800000,186,185,"Duke","USA","2004","2","38",-1.2,"PG",23,74,38,29.1,2.9,7.3,1.4,3.8,1.6,3.5,1.6,1.9,0.4,2.6,3,5,0.9,0,1.6,2.1,8.7,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3972603,0.4571429,0.4931507,0.3684211,0.8421053,41,9,57166530,49500000
"2599",2006,"CHO","Jumaine Jones",1875000,203,218,"Georgia","USA","1999","1","27",-5.9,"PF",26,76,42,27.5,3.9,9.7,1.5,4.4,2.4,5.3,1.2,1.6,1.4,3.6,4.9,0.8,0.9,0.3,1,2.6,10.5,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4020619,0.4528302,0.4793814,0.3409091,0.75,26,7,33458932,49500000
"2600",2006,"CHI","James Thomas",148698,206,245,"Texas","USA","Undrafted","Undrafted","Undrafted",3.8,"PF",25,22,0,6.8,0.5,0.9,0,0,0.5,0.9,0.4,0.6,0.5,1.2,1.8,0,0,0.1,0.3,1.6,1.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5555556,0.5555556,0.5555556,NA,0.6666667,41,1,57166530,49500000
"2601",2006,"CHI","Eric Piatkowski",3000000,201,215,"Nebraska","USA","1994","1","15",4.5,"SG",35,29,1,7.9,0.8,2.1,0.3,1.1,0.5,1,0.1,0.2,0.1,0.7,0.8,0.4,0.2,0,0.4,0.7,2,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3809524,0.5,0.452381,0.2727273,0.5,41,9,57166530,49500000
"2602",2006,"CHI","Eddie Basden",398762,196,215,"North Carolina-Charlotte","USA","Undrafted","Undrafted","Undrafted",6.8,"SF",22,19,0,7.4,0.8,1.9,0.1,0.4,0.7,1.6,0.4,0.5,0.4,1.1,1.5,0.4,0.5,0.1,0.5,0.9,2.1,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4210526,0.4375,0.4473684,0.25,0.8,41,1,57166530,49500000
"2603",2006,"LAL","Luke Walton",1250000,203,232,"Arizona","USA","2003","2","32",2,"SF",25,69,6,19.3,2,4.8,0.3,0.8,1.7,4,0.8,1.1,1.3,2.3,3.6,2.3,0.6,0.2,1.1,1.7,5,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4166667,0.425,0.4479167,0.375,0.7272727,45,10,72917945,49500000
"2604",2006,"NYK","Stephon Marbury",16453125,188,205,"Georgia Tech","USA","1996","1","4",-6.4,"PG",28,60,60,36.6,5.8,12.9,0.6,1.7,5.3,11.2,4.1,5.4,0.4,2.5,2.9,6.4,1.1,0.1,2.6,2.4,16.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4496124,0.4732143,0.4728682,0.3529412,0.7592593,23,10,126631098,49500000
"2605",2006,"NYK","Jamal Crawford",6480000,196,190,"Michigan","USA","2000","1","8",-5.8,"SG",25,79,27,32.3,4.6,11.1,1.3,3.7,3.4,7.4,3.7,4.5,0.5,2.7,3.1,3.8,1.1,0.2,2.2,1.9,14.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4144144,0.4594595,0.472973,0.3513514,0.8222222,23,18,126631098,49500000
"2606",2006,"NYK","Malik Rose",6008750,201,255,"Drexel","USA","1996","2","44",-11.3,"PF",31,72,35,15.5,1.5,3.9,0,0,1.4,3.9,1.5,1.9,1.2,2.4,3.6,0.9,0.6,0.2,1.1,2,4.4,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3846154,0.3589744,0.3846154,NA,0.7894737,23,10,126631098,49500000
"2607",2006,"LAC","Quinton Ross",700000,198,193,"Southern Methodist","USA","Undrafted","Undrafted","Undrafted",4,"SF",24,67,45,22.6,1.9,4.6,0,0.1,1.9,4.5,0.9,1.1,0.6,2,2.5,1.2,0.8,0.2,0.7,2.3,4.7,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4130435,0.4222222,0.4130435,0,0.8181818,47,7,51358645,49500000
"2608",2006,"LAC","Cuttino Mobley",7200000,193,215,"Rhode Island","USA","1998","2","41",2.1,"SG",30,79,74,37.7,5.4,12.8,1.1,3.1,4.4,9.7,2.9,3.5,0.6,3.7,4.3,3,1.2,0.5,1.8,2.6,14.8,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.421875,0.4536082,0.4648438,0.3548387,0.8285714,47,10,51358645,49500000
"2609",2006,"MIN","Ronald Dupree",719373,201,209,"Louisiana State","USA","Undrafted","Undrafted","Undrafted",-11.4,"SF",25,36,0,7.4,0.9,1.8,0,0,0.9,1.7,0.4,1.1,0.6,0.8,1.4,0.4,0.3,0,0.4,1.2,2.2,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5,0.5294118,0.5,NA,0.3636364,33,2,61830186,49500000
"2610",2006,"MIN","Bracey Wright",398762,191,210,"Indiana","USA","2005","2","47",-6,"SG",21,7,0,19.3,3,7.3,0.9,2.4,2.1,4.9,2,2.3,0.4,2.1,2.6,0.7,0.1,0,1.1,1.1,8.9,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4109589,0.4285714,0.4726027,0.375,0.8695652,33,2,61830186,49500000
"2611",2006,"DAL","DJ Mbenga",880000,214,245,"None","Congo","Undrafted","Undrafted","Undrafted",0.2,"C",25,43,1,5.5,0.7,1.4,0,0,0.7,1.4,0.2,0.5,0.4,0.9,1.3,0,0.1,0.6,0.4,1.1,1.7,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5,0.5,0.5,NA,0.4,60,2,98454832,49500000
"2612",2006,"DAL","Doug Christie",9775000,198,205,"Pepperdine","USA","1992","1","17",-2,"SG",35,7,7,26.4,1.3,3.7,0,0.1,1.3,3.6,1.1,1.7,0.3,1.6,1.9,2,1.3,0.1,0.9,1.4,3.7,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3513514,0.3611111,0.3513514,0,0.6470588,60,8,98454832,49500000
"2613",2006,"DAL","Erick Dampier",8662500,211,265,"Mississippi State","USA","1996","1","10",7.4,"C",30,82,36,23.6,2.1,4.2,0,0,2.1,4.2,1.5,2.6,3.3,4.5,7.8,0.6,0.3,1.3,1.4,3.2,5.7,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5,0.5,0.5,NA,0.5769231,60,12,98454832,49500000
"2614",2006,"DAL","Keith Van Horn",15694250,208,245,"Utah","USA","1997","1","2",4.6,"SF",30,53,0,20.6,3.1,7.3,0.9,2.6,2.2,4.7,1.8,2.1,1,2.6,3.6,0.7,0.6,0.2,1.3,2.3,8.9,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4246575,0.4680851,0.4863014,0.3461538,0.8571429,60,7,98454832,49500000
"2615",2006,"DAL","Josh Howard",923880,201,210,"Wake Forest","USA","2003","1","29",9,"SF",25,59,58,32.5,5.9,12.6,0.5,1.1,5.5,11.5,3.3,4.5,2.1,4.2,6.3,1.9,1.2,0.4,1.3,2.8,15.6,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.468254,0.4782609,0.4880952,0.4545455,0.7333333,60,10,98454832,49500000
"2616",2006,"DAL","DeSagana Diop",1850000,214,280,"None","Senegal","2001","1","8",9.5,"C",24,81,45,18.6,0.9,1.9,0,0,0.9,1.9,0.5,0.9,1.8,2.8,4.6,0.3,0.5,1.8,0.4,3.1,2.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4736842,0.4736842,0.4736842,NA,0.5555556,60,11,98454832,49500000
"2617",2006,"GSW","Zarko Cabarkapa",1404360,211,230,"None","Serbia and Mo...","2003","1","17",-8.6,"PF",24,61,0,8.3,1.1,2.9,0.1,0.3,1,2.5,1,1.4,0.6,1.2,1.8,0.3,0.2,0.1,0.6,1.4,3.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3793103,0.4,0.3965517,0.3333333,0.7142857,34,3,57114566,49500000
"2618",2006,"MIA","Shaquille O'Neal",20000000,216,325,"Louisiana State","USA","1992","1","1",7.9,"C",33,59,58,30.6,8.1,13.6,0,0,8.1,13.6,3.7,8,2.9,6.3,9.2,1.9,0.4,1.8,2.8,3.9,20,3.4,"NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO",0.5955882,0.5955882,0.5955882,NA,0.4625,52,12,60732452,49500000
"2619",2006,"WAS","Gilbert Arenas",10243200,193,210,"Arizona","USA","2001","2","30",3,"PG",24,80,80,42.3,9.3,20.9,2.5,6.8,6.8,14.1,8.2,10,0.7,2.8,3.5,6.1,2,0.3,3.7,3.6,29.3,3.4,"NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO",0.4449761,0.4822695,0.5047847,0.3676471,0.82,42,10,54555947,49500000
"2620",2006,"WAS","Brendan Haywood",4000000,214,263,"North Carolina","USA","2001","1","20",2.9,"C",26,79,70,23.8,2.8,5.5,0,0,2.8,5.5,1.7,2.8,2.5,3.4,5.9,0.6,0.4,1.3,1.2,2.9,7.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5090909,0.5090909,0.5090909,NA,0.6071429,42,13,54555947,49500000
"2621",2006,"GSW","Baron Davis",13700000,191,215,"UCLA","USA","1999","1","3",0.8,"PG",26,54,48,36.5,6.2,15.9,1.9,6,4.3,9.9,3.6,5.4,0.8,3.5,4.4,8.9,1.6,0.3,2.9,3.1,17.9,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3899371,0.4343434,0.4496855,0.3166667,0.6666667,34,13,57114566,49500000
"2622",2006,"GSW","Calbert Cheaney",1760000,201,210,"Indiana","USA","1993","1","6",-9.3,"SF",34,42,0,10.7,1,2.6,0,0.2,1,2.4,0.2,0.2,0.5,1,1.5,0.5,0.3,0,0.4,0.9,2.2,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3846154,0.4166667,0.3846154,0,1,34,7,57114566,49500000
"2623",2006,"GSW","Monta Ellis",448762,191,177,"None","USA","2005","2","40",1,"SG",20,49,3,18.1,2.7,6.5,0.6,1.7,2.1,4.8,0.9,1.2,0.4,1.7,2.1,1.6,0.7,0.2,1.2,1.4,6.8,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4153846,0.4375,0.4615385,0.3529412,0.75,34,12,57114566,49500000
"2624",2006,"CLE","Ira Newble",2950200,201,220,"Miami (OH)","USA","Undrafted","Undrafted","Undrafted",-1,"SG",31,36,3,9.8,0.5,1.6,0.1,0.4,0.4,1.2,0.3,0.4,0.6,1,1.6,0.3,0.1,0.3,0.3,1.3,1.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3125,0.3333333,0.34375,0.25,0.75,50,7,51303962,49500000
"2625",2006,"IND","David Harrison",898200,214,280,"Colorado","USA","2004","1","29",-0.4,"C",23,67,17,15.4,2.2,4.4,0,0,2.2,4.4,1.3,2.6,1.3,2.5,3.8,0.2,0.3,0.9,1.2,2.9,5.7,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5,0.5,0.5,NA,0.5,41,4,78791779,49500000
"2626",2006,"IND","Danny Granger",1318920,206,228,"New Mexico","USA","2005","1","17",-1.2,"SF",22,78,17,22.6,2.8,6.1,0.4,1.2,2.4,4.9,1.5,1.9,1.7,3.2,4.9,1.2,0.7,0.8,1,2.7,7.5,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4590164,0.4897959,0.4918033,0.3333333,0.7894737,41,10,78791779,49500000
"2627",2006,"IND","Sarunas Jasikevicius",4000000,193,197,"Maryland","USSR","Undrafted","Undrafted","Undrafted",1.1,"PG",29,75,15,20.8,2.3,5.7,1.1,3.1,1.1,2.6,1.6,1.8,0.3,1.8,2,3,0.5,0.1,1.5,1.4,7.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4035088,0.4230769,0.5,0.3548387,0.8888889,41,2,78791779,49500000
"2628",2006,"IND","Austin Croshere",7900000,208,235,"Providence","USA","1997","1","12",4.2,"PF",30,50,26,23,2.6,5.7,1.1,2.8,1.6,2.9,1.8,2,1.2,4.1,5.3,1.2,0.4,0.1,1,2.1,8.2,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4561404,0.5517241,0.5526316,0.3928571,0.9,41,10,78791779,49500000
"2629",2006,"ORL","Travis Diener",398762,186,175,"Marquette","USA","2005","2","38",-12.5,"PG",23,23,0,10.7,1.3,3,1.1,2.5,0.2,0.5,0.2,0.3,0.2,0.7,0.9,0.7,0.3,0,0.4,1,3.8,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4333333,0.4,0.6166667,0.44,0.6666667,36,4,75784782,49500000
"2630",2006,"ORL","Mario Kasun",682050,216,260,"None","Croatia","2002","2","40",-5.9,"C",25,28,0,7.6,1.1,2.5,0,0,1.1,2.5,0.6,0.8,0.9,1.3,2.1,0.1,0.1,0.1,0.5,2.5,2.9,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.44,0.44,0.44,NA,0.75,36,2,75784782,49500000
"2631",2006,"IND","Anthony Johnson",2420000,191,200,"College of Charleston","USA","1997","2","39",3,"PG",31,75,53,26.4,3.6,8,0.7,2.1,2.9,6,1.4,1.9,0.4,1.8,2.2,4.3,0.8,0.3,1.5,1.8,9.2,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.45,0.4833333,0.49375,0.3333333,0.7368421,41,10,78791779,49500000
"2632",2006,"POR","Travis Outlaw",1082160,203,220,"None","USA","2003","1","23",-11.7,"PF",21,69,11,16.7,2.3,5.3,0.2,0.8,2.1,4.6,0.9,1.3,0.7,2,2.7,0.5,0.4,0.7,0.5,1.6,5.8,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4339623,0.4565217,0.4528302,0.25,0.6923077,21,10,60017964,49500000
"2633",2006,"OKC","Luke Ridnour",1638000,186,167,"Oregon","USA","2003","1","14",-4.1,"PG",24,79,77,33.2,4.2,10.1,0.5,1.9,3.7,8.2,2.5,2.9,0.6,2.4,3,7,1.6,0.3,2.1,2.3,11.5,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4158416,0.4512195,0.4405941,0.2631579,0.862069,35,12,49253379,49500000
"2634",2006,"BRK","Zoran Planinic",1127280,201,200,"None","Croatia","2003","1","22",-5.3,"PG",23,56,1,10.6,1.2,3.3,0.2,1,0.9,2.3,0.8,1.2,0.3,1.1,1.3,0.9,0.4,0.1,0.8,1.6,3.4,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3636364,0.3913043,0.3939394,0.2,0.6666667,49,3,66449350,49500000
"2635",2006,"UTA","Andrei Kirilenko",10983000,206,225,"None","Russia","1999","1","24",1,"SF",24,69,63,37.7,4.9,10.6,0.5,1.7,4.3,8.9,5,7.2,2.3,5.7,8,4.3,1.5,3.2,2.9,2.3,15.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES",0.4622642,0.4831461,0.4858491,0.2941176,0.6944444,41,12,57372902,49500000
"2636",2006,"BRK","Jacque Vaughn",1094550,186,190,"Kansas","USA","1997","1","27",-7.3,"SG",30,80,6,15.4,1.3,3.1,0,0.1,1.3,3,0.7,1,0.2,0.9,1.1,1.5,0.5,0,0.7,1.8,3.4,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4193548,0.4333333,0.4193548,0,0.7,49,10,66449350,49500000
"2637",2006,"HOU","Jon Barry",1800000,196,210,"Georgia Tech","USA","1992","1","21",-7.7,"SG",36,20,0,17.1,1.3,3.3,0.6,1.6,0.7,1.7,1.2,1.5,0.1,1.5,1.6,1.3,0.7,0.1,1.1,1.3,4.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3939394,0.4117647,0.4848485,0.375,0.8,34,7,69257404,49500000
"2638",2006,"ATL","Tyronn Lue",3500000,183,178,"Nebraska","USA","1998","1","23",-4.7,"PG",28,51,10,24.2,3.8,8.2,1.1,2.5,2.6,5.7,2.3,2.7,0.3,1.4,1.6,3.1,0.5,0.1,1.5,2.2,11,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4634146,0.4561404,0.5304878,0.44,0.8518519,26,10,42944553,49500000
"2639",2006,"ATL","Josh Smith",1365360,206,225,"None","USA","2004","1","17",-5.7,"SF",20,80,73,32,4.1,9.7,0.4,1.4,3.7,8.3,2.6,3.7,2.2,4.4,6.6,2.4,0.8,2.6,2,3.3,11.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO",0.4226804,0.4457831,0.443299,0.2857143,0.7027027,26,12,42944553,49500000
"2640",2006,"ATL","Esteban Batista",398762,208,270,"None","Uruguay","Undrafted","Undrafted","Undrafted",1.2,"PF",22,57,3,8.7,0.6,1.4,0,0,0.6,1.4,0.6,0.9,1.1,1.5,2.5,0.1,0.3,0.2,0.7,1.9,1.8,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4285714,0.4285714,0.4285714,NA,0.6666667,26,2,42944553,49500000
"2641",2006,"OKC","Mikki Moore",1020000,214,223,"Nebraska","USA","Undrafted","Undrafted","Undrafted",0.2,"C",30,47,1,12.4,1.1,2.6,0,0,1.1,2.6,1,1.3,0.9,1.8,2.8,0.6,0.1,0.3,0.9,2,3.3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4230769,0.4230769,0.4230769,NA,0.7692308,35,11,49253379,49500000
"2642",2006,"OKC","Nick Collison",1815000,206,255,"Kansas","USA","2003","1","12",1.6,"PF",25,66,27,21.9,3.1,6,0,0,3.1,5.9,1.2,1.7,2.2,3.4,5.6,1.1,0.3,0.5,1.2,3.2,7.5,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5166667,0.5254237,0.5166667,NA,0.7058824,35,14,49253379,49500000
"2643",2006,"ATL","Joe Johnson",12000000,201,230,"Arkansas","USA","2001","1","10",-5.9,"SG",24,82,82,40.7,7.7,17,1.6,4.4,6.1,12.6,3.2,4,1.2,2.9,4.1,6.5,1.3,0.4,3.3,2.3,20.2,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4529412,0.484127,0.5,0.3636364,0.8,26,17,42944553,49500000
"2644",2006,"ATL","Marvin Williams",3883560,206,230,"North Carolina","USA","2005","1","2",-2.3,"PF",19,79,7,24.7,3,6.7,0.2,0.7,2.8,6.1,2.4,3.2,1.5,3.3,4.8,0.8,0.6,0.3,1.1,2.9,8.5,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4477612,0.4590164,0.4626866,0.2857143,0.75,26,13,42944553,49500000
"2645",2006,"HOU","Keith Bogans",869373,196,215,"Kentucky","USA","2003","2","43",-5.4,"SG-SF",25,72,31,26.6,3,7.6,0.9,2.8,2.1,4.8,1.8,2.6,0.8,2.8,3.5,1.8,1,0.1,1.3,2.3,8.6,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3947368,0.4375,0.4539474,0.3214286,0.6923077,34,11,69257404,49500000
"2646",2006,"HOU","Stromile Swift",5000000,206,230,"Louisiana State","USA","2000","1","2",-5.1,"C",26,66,5,20.4,3.4,6.9,0,0,3.4,6.9,2.1,3.2,1.6,2.8,4.4,0.4,0.6,0.8,1.4,3,8.9,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4927536,0.4927536,0.4927536,NA,0.65625,34,9,69257404,49500000
"2647",2006,"NYK","David Lee",861360,206,249,"Florida","USA","2005","1","30",-3.8,"SF",22,67,14,16.9,2,3.4,0,0,2,3.4,1.1,1.8,1.6,2.9,4.5,0.6,0.4,0.3,0.8,1.9,5.1,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.5882353,0.5882353,0.5882353,NA,0.6111111,23,12,126631098,49500000
"2648",2006,"NYK","Jerome James",5000000,216,280,"Florida A&M","USA","1998","2","36",-16.1,"C",30,45,9,9,1.2,2.7,0,0,1.2,2.7,0.6,0.9,0.9,1.2,2,0.3,0.1,0.5,1.1,2.3,3,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4444444,0.4444444,0.4444444,NA,0.6666667,23,6,126631098,49500000
"2649",2006,"DAL","Jason Terry",6666667,188,180,"Arizona","USA","1999","1","10",9,"PG",28,80,80,35,6.5,13.7,2.1,5.2,4.3,8.5,2.1,2.6,0.4,1.6,2,3.8,1.3,0.3,1.7,2.5,17.1,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4744526,0.5058824,0.5510949,0.4038462,0.8076923,60,19,98454832,49500000
"2650",2006,"DAL","Darrell Armstrong",1138500,186,180,"Fayetteville State","USA","Undrafted","Undrafted","Undrafted",-1.9,"PG",37,62,2,10,0.7,2.1,0.2,0.8,0.5,1.3,0.5,0.7,0.3,1,1.3,1.4,0.4,0,0.9,1.1,2.1,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3333333,0.3846154,0.3809524,0.25,0.7142857,60,9,98454832,49500000
"2651",2006,"DEN","Kenyon Martin",10636364,206,240,"Cincinnati","USA","2000","1","1",1.9,"PF",28,56,49,27.6,5.3,10.7,0.1,0.4,5.2,10.3,2.2,3,1.7,4.6,6.3,1.4,0.8,0.9,1.3,3.1,12.9,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4953271,0.5048544,0.5,0.25,0.7333333,44,14,56492172,49500000
"2652",2006,"LAC","Daniel Ewing",450000,191,185,"Duke","USA","2005","2","32",-2.9,"SG",22,66,5,14.7,1.5,3.9,0.3,1.2,1.1,2.7,0.5,0.7,0.3,0.9,1.3,1.3,0.6,0.1,0.9,1.3,3.8,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.3846154,0.4074074,0.4230769,0.25,0.7142857,47,2,51358645,49500000
"2653",2006,"WAS","Caron Butler",2461617,201,228,"Connecticut","USA","2002","1","10",2.1,"SF",25,75,54,36.1,6.6,14.5,0.5,1.6,6,12.9,3.9,4.4,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.6,3.4,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",0.4551724,0.4651163,0.4724138,0.3125,0.8863636,42,14,54555947,49500000
